"","uid","bankhard","c1d","c1dm100","c1t","c1t_msq","c1tm100","c1w","c1wm100","c2d","c2dm100","c2t","c2t_msq","c2tm100","c2w","c2wm100","c3d","c3dm100","c3t","c3t_msq","c3tm100","c3w","c3wm100","c4d","c4dm100","c4t","c4t_msq","c4tm100","c4w","c4wm100","c5d","c5dm100","c5t","c5t_msq","c5tm100","c5w","c5wm100","d16","d50","d84","dgm","lsub_d16","lsub_d25","lsub_d50","lsub_d75","lsub_d84","lsub_dmm","lsub_dmm_nor","lsub_iqr","lsub2d16","lsub2d16inor","lsub2d25","lsub2d50","lsub2d50inor","lsub2d75","lsub2d84","lsub2d84inor","lsub2dmm","lsub2dmm_nor","lsub2iqr","lsubd_sd","lsubd_sd_nor","lsubd2sd","lsubd2sd_nor","n","n_nor","pct_bdrk","pct_bh","pct_bigr","pct_bl","pct_ca","pct_cb","pct_dbbl","pct_dbcb","pct_dbfn","pct_dbgc","pct_dbgf","pct_dbhp","pct_dbom","pct_dbot","pct_dbrc","pct_dbrr","pct_dbrs","pct_dbsa","pct_dbsb","pct_dbwd","pct_dbxb","pct_dr","pct_dsbl","pct_dscb","pct_dsfn","pct_dsgc","pct_dsgf","pct_dshp","pct_dsom","pct_dsot","pct_dsrc","pct_dsrr","pct_dsrs","pct_dssa","pct_dssb","pct_dswd","pct_dsxb","pct_fa","pct_fast","pct_fn","pct_gc","pct_gf","pct_gl","pct_gr","pct_hp","pct_om","pct_org","pct_ot","pct_p","pct_pb","pct_pd","pct_pl","pct_pool","pct_pp","pct_pt","pct_ra","pct_rc","pct_ri","pct_rr","pct_rs","pct_sa","pct_safn","pct_sb","pct_sbbl","pct_sbcb","pct_sbfn","pct_sbgc","pct_sbgf","pct_sbhp","pct_sbom","pct_sbot","pct_sbrc","pct_sbrr","pct_sbrs","pct_sbsa","pct_sbsb","pct_sbwd","pct_sbxb","pct_sfgf","pct_slow","pct_ssbl","pct_sscb","pct_ssfn","pct_ssgc","pct_ssgf","pct_sshp","pct_ssom","pct_ssot","pct_ssrc","pct_ssrr","pct_ssrs","pct_sssa","pct_sssb","pct_sswd","pct_ssxb","pct_wd","pct_xb","sub_dmm_nor","sub2dmm_nor","subd_sd_nor","subd2sd_nor","v1d","v1dm100","v1t","v1t_msq","v1tm100","v1w","v1wm100","v2d","v2dm100","v2t","v2t_msq","v2tm100","v2w","v2wm100","v3d","v3dm100","v3t","v3t_msq","v3tm100","v3w","v3wm100","v4d","v4dm100","v4t","v4t_msq","v4tm100","v4w","v4wm100","v5d","v5dm100","v5t","v5t_msq","v5tm100","v5w","v5wm100","year"
"97","P1376",0.454545454545455,0,0,1,0.000836183960471304,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1707430385299,59.7141114583557,249.028622170638,59.103322877254,1.50514997831991,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,1.81266144311657,1.81266144311657,0.596910013008057,1.50514997831991,1.32573610090417,1.50514997831991,1.50514997831991,1.77607697441749,2.10205999132796,2.10205999132796,2.39624926571579,1.7716118982533,1.7716118982533,0.596910013008057,0.779201127356186,0.779201127356186,0.722102813047311,0.722102813047311,88,88,0,NA,78.0952380952381,13.3333333333333,0,26.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0,38.0952380952381,0.952380952380952,61,NA,0,0,0,16.1904761904762,0,0,0,0,0,0,0,0,0,39,0,0,4.76190476190476,4.76190476190476,12.3809523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71428571428571,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.952380952380952,213.967498686882,151.467498686882,346.744608333054,256.413394714752,0,0,0.0581776417331443,4.86472108753012e-05,0.0387850944887629,0.0581776417331443,0.0387850944887629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
"98","P1404",0.409090909090909,3,1.25,9,0.00268205461638491,3.75,6,2.5,1,0.416666666666667,3,0.000894018205461637,1.25,2,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6408022696951,126.491106406735,302.067144302899,60.3019689330964,1.50514997831991,2.10205999132796,2.10205999132796,2.10205999132796,3,1.86794116185515,1.8294792470122,0,1.50514997831991,1.45698517901367,2.10205999132796,2.10205999132796,2.10205999132796,2.10205999132796,2.69897000433602,2.4801034898415,1.81977636254891,1.78033149261808,0,1.2289142249048,1.21104932122046,1.18920594828723,1.16823494015551,101,98,0.961538461538462,NA,82.6923076923077,17.3076923076923,0,59.6153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,4.80769230769231,3.84615384615385,2.88461538461538,86,NA,0.961538461538462,0,2.88461538461538,0,0,0,0,2,2,0,0,0,0.961538461538462,12,0.961538461538462,0,5.76923076923077,10.5769230769231,16.3461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4615384615385,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88461538461538,0.961538461538462,265.199350518047,188.668738273149,353.243944211026,243.636437479031,0.298160413882365,0.124233505784319,1.79681646492816,0.000535462210506333,0.748673527053401,1.4986560510458,0.624440021269082,0.181805130416076,0.075752137673365,1.4477506145293,0.000431438468785821,0.60322942272054,1.26594548411322,0.527477285047175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
"99","P1473",0.136363636363636,2,0.909090909090909,19,0.00863636363636364,8.63636363636364,17,7.72727272727273,2,0.909090909090909,11,0.005,5,9,4.09090909090909,2,0.909090909090909,6,0.00272727272727273,2.72727272727273,4,1.81818181818182,1,0.454545454545455,2,0.000909090909090909,0.909090909090909,1,0.454545454545455,0,0,0,0,0,0,0,NA,NA,NA,NA,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-1.84067157226741,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904137465137563,NA,NA,NA,99,NA,NA,0,NA,0,0,4,0,0,0.727272727272727,0.181818181818182,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0.363636363636364,0,0,0,89,NA,NA,57,0,NA,NA,NA,1,NA,NA,NA,NA,43,NA,NA,0,NA,0,NA,NA,6,95,NA,0,0,0.727272727272727,0.181818181818182,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,NA,100,0,0,0.454545454545455,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.454545454545455,0,NA,NA,NA,NA,NA,NA,34.9065850398866,15.8666295635848,96.4410767010335,0.0438368530459243,43.8368530459243,61.5344916611468,27.9702234823395,34.9065850398866,15.8666295635848,88.0634962914607,0.0400288619506639,40.0288619506639,53.156911251574,24.1622323870791,34.9065850398866,15.8666295635848,72.3031731459519,0.0328650787027054,32.8650787027054,37.3965881060652,16.9984491391206,27.9252680319093,12.6933036508679,39.723693775391,0.0180562244433595,18.0562244433595,11.7984257434817,5.36292079249168,0,0,0,0,0,0,0,2012
"100","P1500",0,7,9.33333333333333,10,0.198198198198198,13.3333333333333,3,4,5,6.66666666666667,5,0.0990990990990991,6.66666666666667,0,0,1,1.33333333333333,1,0.0198198198198198,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023601042185269,0.0146355801067301,43.4113384783255,0.0668172769814141,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,1.50514997831991,-1.17200782521475,-1.17200782521475,0,-2.11092437480818,-2.62706881883846,-2.11092437480818,-2.11092437480818,-1.83459005887018,-2.11092437480818,1.50514997831991,1.63760317641206,-1.1751112272319,-1.1751112272319,0,1.70625146978435,1.70625146978435,1.69884187680069,1.69884187680069,100,97,0,NA,20.952380952381,0.952380952380952,0,11.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70.4761904761905,8.57142857142857,0.952380952380952,0,NA,2.85714285714286,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4761904761905,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76190476190476,0,28.9909621924284,23.8363230171706,107.998931477268,64.2371489926071,4.47269709644413,5.96359612859218,4.64723002164357,0.0921072616902328,6.19630669552475,0.174532925199433,0.232710566932577,4.35634181297784,5.80845575063713,4.35634181297784,0.086341909806768,5.80845575063713,0,0,3.0159289474462,4.02123859659493,3.0159289474462,0.0597751683277625,4.02123859659493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"101","P1514",0,1,1.33333333333333,3,0.0517647058823529,4,2,2.66666666666667,0,0,1,0.0172549019607843,1.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110454157375545,17.2334884123036,101.845528638045,3.23627646441729,-2.11092437480818,-2.11092437480818,1.50514997831991,2.10205999132796,2.10205999132796,0.611316674812379,0.516127028923058,4.21298436613614,-2.11092437480818,-1.95681793310826,-2.11092437480818,1.50514997831991,1.23637319647707,2.10205999132796,2.10205999132796,2.00794196676328,0.605414125877791,0.510045614869241,4.21298436613614,1.75352022800705,1.69048536382753,1.74588504973851,1.68197312053103,104,99,2.85714285714286,NA,51.4285714285714,1.9047619047619,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.7142857142857,26.6666666666667,20,0,NA,1.9047619047619,0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,25.7142857142857,1.9047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,0,57.2860233826411,47.185013281631,144.294796128441,81.1227263295493,0.0581776417331443,0.0775701889775257,0.4514584998492,0.0077898721542607,0.601944666465599,0.393280858116055,0.524374477488074,0,0,0.335103216382911,0.00578217314543062,0.446804288510548,0.335103216382911,0.446804288510548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"102","P1552",0,10,13.3333333333333,26,0.356386292834891,34.6666666666667,16,21.3333333333333,8,10.6666666666667,21,0.28785046728972,28,13,17.3333333333333,4,5.33333333333333,4,0.0548286604361371,5.33333333333333,0,0,4,5.33333333333333,4,0.0548286604361371,5.33333333333333,0,0,0,0,0,0,0,0,0,0.0239797897127479,79.6314979280971,185.915646327472,11.6176286927037,-2.11092437480818,0.752574989159953,2.10205999132796,2.10205999132796,2.10205999132796,1.0775311000843,1.0775311000843,1.34948500216801,-2.11092437480818,-1.62015462970229,0.752574989159953,2.10205999132796,1.90108488520746,2.10205999132796,2.10205999132796,2.26931594075492,1.06511749201568,1.06511749201568,1.34948500216801,1.69773829025234,1.69773829025234,1.68454998730162,1.68454998730162,97,97,0,NA,65.3846153846154,3.84615384615385,0,50.9615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.2307692307692,10.5769230769231,8.65384615384615,0,NA,0,0,6.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2307692307692,3.84615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8846153846154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73076923076923,0,114.506136568415,93.8875798673839,193.31864444791,102.291906083798,29.3820361809072,39.1760482412096,35.7001280731267,0.489347549912017,47.6001707641689,6.31809189221947,8.42412252295929,29.2656808974409,39.0209078632546,35.409239864461,0.485360297207564,47.2123198192813,6.14355896702004,8.19141195602672,27.9252680319093,37.2336907092124,27.9252680319093,0.382776259627417,37.2336907092124,0,0,27.9252680319093,37.2336907092124,27.9252680319093,0.382776259627417,37.2336907092124,0,0,0,0,0,0,0,0,0,2013
"103","P1593",0,9,6,25,0.0505050505050505,16.6666666666667,16,10.6666666666667,2,1.33333333333333,8,0.0161616161616162,5.33333333333333,6,4,1,0.666666666666667,1,0.00202020202020202,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5861876389004,98.3585199171879,204.943469256236,50.3932501245161,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,2.10205999132796,1.76149251403712,1.72283071840367,0.596910013008057,1.50514997831991,1.29194991080259,1.50514997831991,2.10205999132796,1.992811984924,2.10205999132796,2.10205999132796,2.3116340836129,1.74142384765953,1.70237236918379,0.596910013008057,1.0431076580711,1.01497066742603,1.02155663106092,0.991560327974756,105,103,1.9047619047619,NA,86.6666666666667,6.66666666666667,0.666666666666667,61.9047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46.6666666666667,3.80952380952381,16.1904761904762,5.71428571428571,28,NA,0,0,0,0,0,0,18.6666666666667,0,25.3333333333333,6.66666666666667,0,0,0,46,1.9047619047619,0,3.80952380952381,7.61904761904762,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3333333333333,53.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,153.41048219852,119.429899674248,235.011859259723,114.551978261574,1.78954425971152,1.19302950647435,4.97767902668783,0.010055917225632,3.31845268445855,3.18813476697631,2.1254231779842,1.38230076757951,0.921533845053008,3.98865911722438,0.00805789720651389,2.65910607814958,2.60635834964486,1.73757223309658,1.0471975511966,0.698131700797733,1.0471975511966,0.00211555060847798,0.698131700797733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
"104","P1612",0.5,9,3.21428571428571,39,0.0142657621707901,13.9285714285714,30,10.7142857142857,4,1.42857142857143,26,0.00951050811386007,9.28571428571429,22,7.85714285714286,0,0,4,0.00146315509444001,1.42857142857143,4,1.42857142857143,0,0,2,0.000731577547220006,0.714285714285714,2,0.714285714285714,0,0,0,0,0,0,0,19.0965232239912,98.8643145236278,278.412157772571,48.5550648666597,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,3,1.73845402769382,1.73845402769382,0.596910013008057,1.50514997831991,1.28095430535873,1.50514997831991,2.10205999132796,1.99503955952266,2.10205999132796,2.69897000433602,2.44468819623397,1.68623453865007,1.68623453865007,0.596910013008057,1.20869474051392,1.20869474051392,1.1579968965882,1.1579968965882,98,98,0,NA,82.5242718446602,16.504854368932,0,45.6310679611651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59,5.8252427184466,20.3883495145631,3.88349514563107,36,NA,0,0,4.85436893203883,0,0,0,0,5,5,0,0,0,0,59,0,0,2.9126213592233,8.7378640776699,16.504854368932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.621359223301,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85436893203883,0,241.232603310196,154.497909432645,352.760860678419,166.356069689691,2.82277917689216,1.00813542031863,28.2356457505556,0.0103282822311822,10.084159196627,25.4128665736634,9.07602377630837,2.53189096822644,0.904246774366586,27.4793364080247,0.0100516327643081,9.81404871715169,24.9474454397983,8.9098019427851,0,0,16.3967865460694,0.00599776044183172,5.85599519502479,16.3967865460694,5.85599519502479,0,0,12.3336600474266,0.00451151438287086,4.40487858836664,12.3336600474266,4.40487858836664,0,0,0,0,0,0,0,2013
"105","P1616",0,9,12,15,0.189655172413794,20,6,8,6,8,11,0.139080459770116,14.6666666666667,5,6.66666666666667,2,2.66666666666667,5,0.063218390804598,6.66666666666667,3,4,2,2.66666666666667,2,0.0252873563218392,2.66666666666667,0,0,0,0,0,0,0,0,0,0.00239518428416429,0.0153261886478711,6.62536529067636,0.0516191973511296,-2.11092437480818,-2.11092437480818,-2.11092437480818,-0.679174692824112,0.752574989159953,-1.2871887527694,-1.2871887527694,1.43174968198407,-2.11092437480818,-2.62066106658482,-2.11092437480818,-2.11092437480818,-1.81456583307757,-0.679174692824112,0.752574989159953,0.82120982817134,-1.2871887527694,-1.2871887527694,1.43174968198407,1.47953043229497,1.47953043229497,1.47953043229497,1.47953043229497,100,32,0,NA,2.85714285714286,0,0,1.9047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.6666666666667,22.8571428571429,0.952380952380952,4.76190476190476,18,NA,64.7619047619048,0,4.76190476190476,0,0,0,4.66666666666667,4.66666666666667,19.3333333333333,4,6,0,0,62.6666666666667,0,0,0,22.8571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6190476190476,37.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76190476190476,0,9.79538710192344,9.79538710192344,31.1674012746937,31.1674012746937,11.298679800994,15.0649064013253,15.1686565290827,0.191787611287254,20.2248753721103,3.86997672808877,5.15996897078502,11.1241468757945,14.8321958343927,14.9359459621501,0.188845293774313,19.9145946162002,3.81179908635562,5.0823987818075,9.49459113084915,12.6594548411322,12.636183784439,0.159767840952677,16.8482450459186,3.1415926535898,4.1887902047864,9.49459113084915,12.6594548411322,9.49459113084915,0.120046554527978,12.6594548411322,0,0,0,0,0,0,0,0,0,2013
"106","P1642",0,4,2.66666666666667,11,0.043840579710145,7.33333333333333,7,4.66666666666667,3,2,7,0.0278985507246377,4.66666666666667,4,2.66666666666667,0,0,2,0.00797101449275364,1.33333333333333,2,1.33333333333333,0,0,1,0.00398550724637682,0.666666666666667,1,0.666666666666667,0,0,1,0.00398550724637682,0.666666666666667,1,0.666666666666667,0.00449454886043339,0.23113932715906,41.7254916227223,0.40610821949383,-2.11092437480818,-2.11092437480818,-0.460409376976188,1.50514997831991,1.50514997831991,-0.391358220446704,-0.391358220446704,3.61607435312808,-2.11092437480818,-2.34731389397683,-2.11092437480818,-0.460409376976188,-0.636126155277765,1.50514997831991,1.50514997831991,1.62040146237412,-0.391358220446704,-0.391358220446704,3.61607435312808,1.6851744599472,1.6851744599472,1.6851744599472,1.6851744599472,102,78,0,NA,25.7142857142857,0,1.33333333333333,5.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,32.3809523809524,20,3.80952380952381,33.3333333333333,NA,22.8571428571429,0,2.85714285714286,0,0,0,7.33333333333333,2.66666666666667,28.6666666666667,12,6.66666666666667,0,0,36.6666666666667,0,0,12.3809523809524,44.7619047619048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5714285714286,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,0,18.6966762872513,18.6966762872513,34.2578907609864,34.2578907609864,2.10166730760984,1.40111153840656,29.1775417702152,0.116287304156655,19.4516945134768,27.0758744626054,18.0505829750702,2.04348966587669,1.3623264439178,28.9448312032826,0.115359834505837,19.2965541355217,26.9013415374059,17.9342276916039,0,0,25.6353960532927,0.102170056734138,17.0902640355285,25.6353960532927,17.0902640355285,0,0,22.6194671058465,0.0901500500595333,15.079644737231,22.6194671058465,15.079644737231,0,0,22.6194671058465,0.0901500500595333,15.079644737231,22.6194671058465,15.079644737231,2013
"107","P1720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559938944409608,51.9841533667991,158.570552088146,2.60535761277208,-2.11092437480818,-2.11092437480818,1.50514997831991,2.10205999132796,2.10205999132796,0.415867343218718,0.415867343218718,4.21298436613614,-2.11092437480818,-2.25185932576451,-2.11092437480818,1.50514997831991,1.71587097528469,2.10205999132796,2.10205999132796,2.20022253825858,0.415867343218718,0.415867343218718,4.21298436613614,2.00329008313618,2.00329008313618,2.00329008313618,2.00329008313618,100,71,0,NA,42.3076923076923,0,0.666666666666667,32.6923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,52.6666666666667,25.9615384615385,9.61538461538462,0,29.3333333333333,NA,27.8846153846154,0,3.84615384615385,0,0,0,0,0,18,18,0,0,0,48.6666666666667,0,0,0,25.9615384615385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9615384615385,47.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84615384615385,0,65.0831937877421,65.0831937877421,60.1779066665181,60.1779066665181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"108","P1722",0,3,4,12,0.143089430894309,16,9,12,2,2.66666666666667,4,0.0476964769647696,5.33333333333333,2,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221548791701885,0.0120113502346058,22.3158986616065,0.0390462240399847,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,1.50514997831991,-1.40842095814745,-1.40842095814745,0,-2.11092437480818,-2.65453061421118,-2.11092437480818,-2.11092437480818,-1.92040816940993,-2.11092437480818,1.50514997831991,1.34861438057464,-1.40842095814745,-1.40842095814745,0,1.53001468611019,1.53001468611019,1.53001468611019,1.53001468611019,105,102,0,NA,17.1428571428571,0,0,10.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,6.66666666666667,0,0,NA,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.8436552125123,15.8436552125123,39.4973142550673,39.4973142550673,0.728384074498966,0.971178765998622,2.4015730507442,0.028636643423508,3.20209740099226,1.67318897624523,2.23091863499364,0.670206432765822,0.893608577021096,1.93615191687904,0.0230869063259289,2.58153588917206,1.26594548411322,1.68792731215096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"109","P1744",0,1,0.833333333333333,19,0.100352112676056,15.8333333333333,18,15,0,0,6,0.0316901408450704,5,6,5,0,0,1,0.00528169014084506,0.833333333333333,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120535773793447,16,147.983884421536,4.15706171690769,-2.11092437480818,-2.11092437480818,1.12886248373993,2.10205999132796,2.10205999132796,0.622747393207707,0.622747393207707,4.21298436613614,-2.11092437480818,-1.91888403976674,-2.11092437480818,1.12886248373993,1.20411998265592,2.10205999132796,2.10205999132796,2.17021442290929,0.618786472212129,0.618786472212129,4.21298436613614,1.73245733780654,1.73245733780654,1.72728615682679,1.72728615682679,79,76,0,NA,45.2380952380952,1.19047619047619,1.66666666666667,34.5238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,69.1666666666667,23.8095238095238,9.52380952380952,21.4285714285714,25.8333333333333,NA,3.57142857142857,0,5.95238095238095,0,0,0,4.16666666666667,0,4.16666666666667,0,0,0,0,67.5,0,0,0,23.8095238095238,1.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2380952380952,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95238095238095,0,66.1344787055267,59.5555313371057,123.307828159311,77.7351521877357,0.0581776417331443,0.0484813681109536,4.07476202698943,0.0215216304242399,3.39563502249119,4.01658438525628,3.34715365438024,0,0,3.31845268445855,0.0175270388263656,2.76537723704879,3.31845268445855,2.76537723704879,0,0,1.0471975511966,0.00553097298167218,0.872664625997167,1.0471975511966,0.872664625997167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"110","P1769",0,4,2.66666666666667,41,0.082443928847641,27.3333333333333,37,24.6666666666667,4,2.66666666666667,25,0.0502706883217323,16.6666666666667,21,14,3,2,8,0.0160866202629543,5.33333333333333,5,3.33333333333333,2,1.33333333333333,4,0.00804331013147717,2.66666666666667,2,1.33333333333333,0,0,0,0,0,0,0,67.7014330732229,116.896147855143,201.837815878909,99.1742589316258,2.10205999132796,2.10205999132796,2.10205999132796,2.10205999132796,2.10205999132796,2.00446226739746,2.00446226739746,0,2.10205999132796,1.83059786173102,2.10205999132796,2.10205999132796,2.06780019984602,2.10205999132796,2.10205999132796,2.30500253796101,1.99639896394217,1.99639896394217,0,0.386645690176083,0.386645690176083,0.368346533502495,0.368346533502495,112,112,0,NA,91.3043478260869,2.60869565217391,0,82.6086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,0,6.08695652173913,6.08695652173913,28.6666666666667,NA,0,0,2.60869565217391,0,0,0,18.6666666666667,0,20.6666666666667,2,0,0,0,44,0,0,0,0,2.60869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08695652173913,49.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60869565217391,0,136.430831146306,123.037974003449,148.345055848939,72.403870955087,22.7963271367153,15.1975514244768,46.6511964647651,0.0938075102926443,31.1007976431767,23.8548693280498,15.9032462186999,22.7963271367153,15.1975514244768,45.7203541970348,0.0919357470319337,30.4802361313565,22.9240270603195,15.2826847068797,21.865484868985,14.5769899126566,39.309468966251,0.0790445624998085,26.2063126441673,17.443984097266,11.6293227315107,18.8495559215388,12.5663706143592,31.1832159689654,0.062704069233805,20.7888106459769,12.3336600474266,8.22244003161773,0,0,0,0,0,0,0,2013
